channel,size,invocations-lambda,value_type,value
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,0
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,6
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,11
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,producer_times,73042
storage,1,100,producer_times,112192
storage,1,100,producer_times,74357
storage,1,100,producer_times,80032
storage,1,100,producer_times,156504
storage,1,100,producer_times,97914
storage,1,100,producer_times,148404
storage,1,100,producer_times,60015
storage,1,100,producer_times,67396
storage,1,100,producer_times,91625
storage,1,100,producer_times,78989
storage,1,100,producer_times,79209
storage,1,100,producer_times,67904
storage,1,100,producer_times,79599
storage,1,100,producer_times,97658
storage,1,100,producer_times,64187
storage,1,100,producer_times,63309
storage,1,100,producer_times,71102
storage,1,100,producer_times,57547
storage,1,100,producer_times,60499
storage,1,100,producer_times,79254
storage,1,100,producer_times,82690
storage,1,100,producer_times,68050
storage,1,100,producer_times,73391
storage,1,100,producer_times,71835
storage,1,100,producer_times,74576
storage,1,100,producer_times,79962
storage,1,100,producer_times,73720
storage,1,100,producer_times,177654
storage,1,100,producer_times,68748
storage,1,100,producer_times,92406
storage,1,100,producer_times,84848
storage,1,100,producer_times,81497
storage,1,100,producer_times,80452
storage,1,100,producer_times,66742
storage,1,100,producer_times,101298
storage,1,100,producer_times,73075
storage,1,100,producer_times,67187
storage,1,100,producer_times,69387
storage,1,100,producer_times,82665
storage,1,100,producer_times,83906
storage,1,100,producer_times,109540
storage,1,100,producer_times,69943
storage,1,100,producer_times,94182
storage,1,100,producer_times,65149
storage,1,100,producer_times,82664
storage,1,100,producer_times,148859
storage,1,100,producer_times,75535
storage,1,100,producer_times,85858
storage,1,100,producer_times,85853
storage,1,100,producer_times,111224
storage,1,100,producer_times,85300
storage,1,100,producer_times,64037
storage,1,100,producer_times,71568
storage,1,100,producer_times,86700
storage,1,100,producer_times,138394
storage,1,100,producer_times,59301
storage,1,100,producer_times,93823
storage,1,100,producer_times,70463
storage,1,100,producer_times,84975
storage,1,100,producer_times,69583
storage,1,100,producer_times,108359
storage,1,100,producer_times,83705
storage,1,100,producer_times,71120
storage,1,100,producer_times,89599
storage,1,100,producer_times,84597
storage,1,100,producer_times,78587
storage,1,100,producer_times,65095
storage,1,100,producer_times,95122
storage,1,100,producer_times,92625
storage,1,100,producer_times,83352
storage,1,100,producer_times,90818
storage,1,100,producer_times,63339
storage,1,100,producer_times,105472
storage,1,100,producer_times,107755
storage,1,100,producer_times,88107
storage,1,100,producer_times,72453
storage,1,100,producer_times,96000
storage,1,100,producer_times,80546
storage,1,100,producer_times,88165
storage,1,100,producer_times,132112
storage,1,100,producer_times,78896
storage,1,100,producer_times,108029
storage,1,100,producer_times,86718
storage,1,100,producer_times,74721
storage,1,100,producer_times,115117
storage,1,100,producer_times,93547
storage,1,100,producer_times,81868
storage,1,100,producer_times,83138
storage,1,100,producer_times,84071
storage,1,100,producer_times,70864
storage,1,100,producer_times,77218
storage,1,100,producer_times,68929
storage,1,100,producer_times,70858
storage,1,100,producer_times,69290
storage,1,100,producer_times,112618
storage,1,100,producer_times,123397
storage,1,100,producer_times,88453
storage,1,100,producer_times,77742
storage,1,100,producer_times,102577
storage,1,100,producer_retries,3
storage,1,100,producer_retries,6
storage,1,100,producer_retries,4
storage,1,100,producer_retries,2
storage,1,100,producer_retries,0
storage,1,100,producer_retries,0
storage,1,100,producer_retries,1
storage,1,100,producer_retries,2
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,4
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,0
storage,1,100,producer_retries,5
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,13
storage,1,100,producer_retries,3
storage,1,100,producer_retries,5
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,5
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,4
storage,1,100,producer_retries,7
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,5
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,5
storage,1,100,producer_retries,7
storage,1,100,producer_retries,3
storage,1,100,producer_retries,0
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,0
storage,1,100,producer_retries,4
storage,1,100,producer_retries,2
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,5
storage,1,100,producer_retries,8
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,7
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,8
storage,1,100,producer_retries,2
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,4
storage,1,100,producer_retries,4
storage,1,100,producer_retries,3
storage,1,100,producer_retries,3
storage,1,100,producer_retries,4
storage,1,100,producer_retries,2
storage,1,100,producer_retries,2
storage,1,100,producer_retries,5
storage,1,100,producer_retries,2
storage,1,100,producer_retries,5
storage,1,100,producer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,6
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,10
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,7
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,6
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,6
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,6
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,0
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,5
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,0
storage,1,100,consumer_retries,1
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,3
storage,1,100,consumer_retries,4
storage,1,100,consumer_retries,2
